GeneID	Clid	Samples	TimePoint	Value	Type
SPAC23A1.06c_BM45	1	BM45	D2	4.590286	ODEP
SPAC23A1.06c_BM45	1	BM45	D5	2.781172	ODEP
SPAC23A1.06c_BM45	1	BM45	D14	2.235960	ODEP
SPAC24H6.06_BM45	1	BM45	D2	7.761010	ODEP
SPAC24H6.06_BM45	1	BM45	D5	1.595688	ODEP
SPAC24H6.06_BM45	1	BM45	D14	4.303698	ODEP
SPAC27F1.08_BM45	1	BM45	D2	5.087869	ODEP
SPAC27F1.08_BM45	1	BM45	D5	3.576170	ODEP
SPAC27F1.08_BM45	1	BM45	D14	3.273973	ODEP
SPAC323.08_BM45	1	BM45	D2	2.774286	ODEP
SPAC323.08_BM45	1	BM45	D5	1.514745	ODEP
SPAC323.08_BM45	1	BM45	D14	1.288542	ODEP
SPAC3A12.13c_BM45	1	BM45	D2	12.475733	ODEP
SPAC3A12.13c_BM45	1	BM45	D5	6.114740	ODEP
SPAC3A12.13c_BM45	1	BM45	D14	7.169680	ODEP
SPAC513.07_BM45	1	BM45	D2	4.921353	ODEP
SPAC513.07_BM45	1	BM45	D5	3.188426	ODEP
SPAC513.07_BM45	1	BM45	D14	1.888796	ODEP
SPAC589.04_BM45	1	BM45	D2	4.655157	ODEP
SPAC589.04_BM45	1	BM45	D5	2.228068	ODEP
SPAC589.04_BM45	1	BM45	D14	3.056211	ODEP
SPAC644.17c_BM45	1	BM45	D2	3.001583	ODEP
SPAC644.17c_BM45	1	BM45	D5	1.896606	ODEP
SPAC644.17c_BM45	1	BM45	D14	3.175135	ODEP
SPAC9.07c_BM45	1	BM45	D2	4.326733	ODEP
SPAC9.07c_BM45	1	BM45	D5	3.937446	ODEP
SPAC9.07c_BM45	1	BM45	D14	6.609756	ODEP
SPAC926.06c_BM45	1	BM45	D2	6.022757	ODEP
SPAC926.06c_BM45	1	BM45	D5	4.823052	ODEP
SPAC926.06c_BM45	1	BM45	D14	5.524170	ODEP
SPAP7G5.04c_BM45	1	BM45	D2	7.727319	ODEP
SPAP7G5.04c_BM45	1	BM45	D5	7.313043	ODEP
SPAP7G5.04c_BM45	1	BM45	D14	4.016595	ODEP
SPAPB21F2.02_BM45	1	BM45	D2	2.932340	ODEP
SPAPB21F2.02_BM45	1	BM45	D5	3.010051	ODEP
SPAPB21F2.02_BM45	1	BM45	D14	3.673201	ODEP
SPAPB8E5.10_BM45	1	BM45	D2	5.793212	ODEP
SPAPB8E5.10_BM45	1	BM45	D5	4.590561	ODEP
SPAPB8E5.10_BM45	1	BM45	D14	3.647180	ODEP
SPBC1105.07c_BM45	1	BM45	D2	4.740462	ODEP
SPBC1105.07c_BM45	1	BM45	D5	1.878115	ODEP
SPBC1105.07c_BM45	1	BM45	D14	2.511870	ODEP
SPBC13E7.02_BM45	1	BM45	D2	6.710857	ODEP
SPBC13E7.02_BM45	1	BM45	D5	2.094248	ODEP
SPBC13E7.02_BM45	1	BM45	D14	1.803150	ODEP
SPBC14C8.11c_BM45	1	BM45	D2	5.948583	ODEP
SPBC14C8.11c_BM45	1	BM45	D5	2.742834	ODEP
SPBC14C8.11c_BM45	1	BM45	D14	2.088243	ODEP
SPBC1604.11_BM45	1	BM45	D2	10.076407	ODEP
SPBC1604.11_BM45	1	BM45	D5	2.330658	ODEP
SPBC1604.11_BM45	1	BM45	D14	2.118629	ODEP
SPBC1604.14c_BM45	1	BM45	D2	9.878050	ODEP
SPBC1604.14c_BM45	1	BM45	D5	8.080610	ODEP
SPBC1604.14c_BM45	1	BM45	D14	4.471176	ODEP
SPBC1734.16c_BM45	1	BM45	D2	4.116397	ODEP
SPBC1734.16c_BM45	1	BM45	D5	1.950865	ODEP
SPBC1734.16c_BM45	1	BM45	D14	1.509190	ODEP
SPBC17D1.05_BM45	1	BM45	D2	10.094123	ODEP
SPBC17D1.05_BM45	1	BM45	D5	1.573028	ODEP
SPBC17D1.05_BM45	1	BM45	D14	2.028466	ODEP
SPBC19C2.11c_BM45	1	BM45	D2	3.181255	ODEP
SPBC19C2.11c_BM45	1	BM45	D5	2.359401	ODEP
SPBC19C2.11c_BM45	1	BM45	D14	1.413940	ODEP
SPBC216.01c_BM45	1	BM45	D2	8.292900	ODEP
SPBC216.01c_BM45	1	BM45	D5	2.927749	ODEP
SPBC216.01c_BM45	1	BM45	D14	4.456635	ODEP
SPBC21C3.06_BM45	1	BM45	D2	4.177341	ODEP
SPBC21C3.06_BM45	1	BM45	D5	2.080972	ODEP
SPBC21C3.06_BM45	1	BM45	D14	3.780280	ODEP
SPBC23E6.10c_BM45	1	BM45	D2	7.633237	ODEP
SPBC23E6.10c_BM45	1	BM45	D5	2.968590	ODEP
SPBC23E6.10c_BM45	1	BM45	D14	4.952528	ODEP
SPBC26H8.06_BM45	1	BM45	D2	10.948723	ODEP
SPBC26H8.06_BM45	1	BM45	D5	3.113978	ODEP
SPBC26H8.06_BM45	1	BM45	D14	5.606800	ODEP
SPBC2D10.08c_BM45	1	BM45	D2	6.260117	ODEP
SPBC2D10.08c_BM45	1	BM45	D5	2.868160	ODEP
SPBC2D10.08c_BM45	1	BM45	D14	5.095720	ODEP
SPBC530.07c_BM45	1	BM45	D2	1.794751	ODEP
SPBC530.07c_BM45	1	BM45	D5	1.804264	ODEP
SPBC530.07c_BM45	1	BM45	D14	2.014984	ODEP
SPBC609.04_BM45	1	BM45	D2	7.525803	ODEP
SPBC609.04_BM45	1	BM45	D5	6.400044	ODEP
SPBC609.04_BM45	1	BM45	D14	6.770745	ODEP
SPBC660.07_BM45	1	BM45	D2	4.811187	ODEP
SPBC660.07_BM45	1	BM45	D5	2.692558	ODEP
SPBC660.07_BM45	1	BM45	D14	3.380910	ODEP
SPBC800.07c_BM45	1	BM45	D2	5.460470	ODEP
SPBC800.07c_BM45	1	BM45	D5	2.531869	ODEP
SPBC800.07c_BM45	1	BM45	D14	4.541050	ODEP
SPBP16F5.04_BM45	1	BM45	D2	4.631236	ODEP
SPBP16F5.04_BM45	1	BM45	D5	2.807520	ODEP
SPBP16F5.04_BM45	1	BM45	D14	3.798284	ODEP
SPBP23A10.05_BM45	1	BM45	D2	6.924980	ODEP
SPBP23A10.05_BM45	1	BM45	D5	4.356580	ODEP
SPBP23A10.05_BM45	1	BM45	D14	3.834430	ODEP
SPCC1183.09c_BM45	1	BM45	D2	2.459616	ODEP
SPCC1183.09c_BM45	1	BM45	D5	4.025393	ODEP
SPCC1183.09c_BM45	1	BM45	D14	2.548020	ODEP
SPCC16A11.13_BM45	1	BM45	D2	5.069830	ODEP
SPCC16A11.13_BM45	1	BM45	D5	3.137761	ODEP
SPCC16A11.13_BM45	1	BM45	D14	2.668626	ODEP
SPCC16C4.15_BM45	1	BM45	D2	4.565480	ODEP
SPCC16C4.15_BM45	1	BM45	D5	1.329936	ODEP
SPCC16C4.15_BM45	1	BM45	D14	1.416140	ODEP
SPCC31H12.06_BM45	1	BM45	D2	3.289410	ODEP
SPCC31H12.06_BM45	1	BM45	D5	3.762713	ODEP
SPCC31H12.06_BM45	1	BM45	D14	4.553513	ODEP
SPCC417.02_BM45	1	BM45	D2	8.125377	ODEP
SPCC417.02_BM45	1	BM45	D5	2.921684	ODEP
SPCC417.02_BM45	1	BM45	D14	1.861360	ODEP
SPCC63.11_BM45	1	BM45	D2	4.378683	ODEP
SPCC63.11_BM45	1	BM45	D5	3.724944	ODEP
SPCC63.11_BM45	1	BM45	D14	2.236444	ODEP
SPCP31B10.08c_BM45	1	BM45	D2	4.599455	ODEP
SPCP31B10.08c_BM45	1	BM45	D5	2.862992	ODEP
SPCP31B10.08c_BM45	1	BM45	D14	2.089889	ODEP
YOL059W_BM45	1	BM45	D2	350.471667	ODEP
YOL059W_BM45	1	BM45	D5	284.540767	ODEP
YOL059W_BM45	1	BM45	D14	134.708000	ODEP
YOL156W_BM45	1	BM45	D2	6.070210	ODEP
YOL156W_BM45	1	BM45	D5	1.775687	ODEP
YOL156W_BM45	1	BM45	D14	2.006355	ODEP
YPL279C_BM45	1	BM45	D2	2.407128	ODEP
YPL279C_BM45	1	BM45	D5	2.217331	ODEP
YPL279C_BM45	1	BM45	D14	1.427498	ODEP
YPR193C_BM45	1	BM45	D2	321.920333	ODEP
YPR193C_BM45	1	BM45	D5	183.906333	ODEP
YPR193C_BM45	1	BM45	D14	46.745200	ODEP
SPAC19D5.02c_BM45	1	BM45	D2	6.034527	ODEP
SPAC19D5.02c_BM45	1	BM45	D5	4.557160	ODEP
SPAC19D5.02c_BM45	1	BM45	D14	1.309570	ODEP
SPAC7D4.15c_BM45	1	BM45	D2	4.588358	ODEP
SPAC7D4.15c_BM45	1	BM45	D5	2.032324	ODEP
SPAC7D4.15c_BM45	1	BM45	D14	1.534043	ODEP
SPBC18H10.03_BM45	1	BM45	D2	3.103073	ODEP
SPBC18H10.03_BM45	1	BM45	D5	3.133657	ODEP
SPBC18H10.03_BM45	1	BM45	D14	3.091555	ODEP
YBR240C_BM45	1	BM45	D2	165.269333	ODEP
YBR240C_BM45	1	BM45	D5	123.580667	ODEP
YBR240C_BM45	1	BM45	D14	91.274600	ODEP
YFL013C_BM45	1	BM45	D2	387.863333	ODEP
YFL013C_BM45	1	BM45	D5	673.458667	ODEP
YFL013C_BM45	1	BM45	D14	276.867500	ODEP
YIL160C_BM45	1	BM45	D2	120.529467	ODEP
YIL160C_BM45	1	BM45	D5	141.356000	ODEP
YIL160C_BM45	1	BM45	D14	70.559600	ODEP
YJL065C_BM45	1	BM45	D2	377.111333	ODEP
YJL065C_BM45	1	BM45	D5	670.282667	ODEP
YJL065C_BM45	1	BM45	D14	197.085000	ODEP
YJR111C_BM45	1	BM45	D2	302.817333	ODEP
YJR111C_BM45	1	BM45	D5	277.653000	ODEP
YJR111C_BM45	1	BM45	D14	88.470000	ODEP
YNL278W_BM45	1	BM45	D2	336.901000	ODEP
YNL278W_BM45	1	BM45	D5	508.916333	ODEP
YNL278W_BM45	1	BM45	D14	155.151000	ODEP
YOL082W_BM45	1	BM45	D2	887.102000	ODEP
YOL082W_BM45	1	BM45	D5	974.567000	ODEP
YOL082W_BM45	1	BM45	D14	313.428000	ODEP
SPAC25A8.01c_BM45	1	BM45	D2	3.339612	ODEP
SPAC25A8.01c_BM45	1	BM45	D5	1.793215	ODEP
SPAC25A8.01c_BM45	1	BM45	D14	1.829279	ODEP
SPBC106.12c_BM45	1	BM45	D2	3.001967	ODEP
SPBC106.12c_BM45	1	BM45	D5	2.552810	ODEP
SPBC106.12c_BM45	1	BM45	D14	2.033119	ODEP
SPBC19G7.06_BM45	1	BM45	D2	1.925443	ODEP
SPBC19G7.06_BM45	1	BM45	D5	1.764971	ODEP
SPBC19G7.06_BM45	1	BM45	D14	1.770878	ODEP
SPCC1494.07_BM45	1	BM45	D2	1.553547	ODEP
SPCC1494.07_BM45	1	BM45	D5	1.537108	ODEP
SPCC1494.07_BM45	1	BM45	D14	1.433003	ODEP
SPCC1682.14_BM45	1	BM45	D2	5.691717	ODEP
SPCC1682.14_BM45	1	BM45	D5	4.135003	ODEP
SPCC1682.14_BM45	1	BM45	D14	2.680430	ODEP
YOR389W_BM45	1	BM45	D2	386.364667	ODEP
YOR389W_BM45	1	BM45	D5	278.632000	ODEP
YOR389W_BM45	1	BM45	D14	137.796000	ODEP
SPAC1142.04_BM45	1	BM45	D2	4.327393	ODEP
SPAC1142.04_BM45	1	BM45	D5	5.268167	ODEP
SPAC1142.04_BM45	1	BM45	D14	2.370813	ODEP
SPBC1198.09_BM45	1	BM45	D2	4.078944	ODEP
SPBC1198.09_BM45	1	BM45	D5	2.999580	ODEP
SPBC1198.09_BM45	1	BM45	D14	1.829193	ODEP
SPBC215.15_BM45	1	BM45	D2	10.054447	ODEP
SPBC215.15_BM45	1	BM45	D5	9.753063	ODEP
SPBC215.15_BM45	1	BM45	D14	2.492435	ODEP
SPBC9B6.10_BM45	1	BM45	D2	4.855473	ODEP
SPBC9B6.10_BM45	1	BM45	D5	4.848629	ODEP
SPBC9B6.10_BM45	1	BM45	D14	1.730689	ODEP
SPBC26H8.13c_BM45	1	BM45	D2	4.596377	ODEP
SPBC26H8.13c_BM45	1	BM45	D5	3.762698	ODEP
