GeneID	Clid	Samples	TimePoint	Value	Type
YOL007C_285	12	285	D14	0.017540	SEP
YOL019W_285	12	285	D2	0.367137	SEP
YOL019W_285	12	285	D5	0.127077	SEP
YOL019W_285	12	285	D14	0.021400	SEP
YOL020W_285	12	285	D2	0.407948	SEP
YOL020W_285	12	285	D5	0.071142	SEP
YOL020W_285	12	285	D14	0.051970	SEP
YOL039W_285	12	285	D2	0.417130	SEP
YOL039W_285	12	285	D5	0.066896	SEP
YOL039W_285	12	285	D14	0.043404	SEP
YOL090W_285	12	285	D2	0.361752	SEP
YOL090W_285	12	285	D5	0.112894	SEP
YOL090W_285	12	285	D14	0.017468	SEP
YOL120C_285	12	285	D2	0.460719	SEP
YOL120C_285	12	285	D5	0.050251	SEP
YOL120C_285	12	285	D14	0.011222	SEP
YOR063W_285	12	285	D2	0.419632	SEP
YOR063W_285	12	285	D5	0.073584	SEP
YOR063W_285	12	285	D14	0.041204	SEP
YOR095C_285	12	285	D2	0.382653	SEP
YOR095C_285	12	285	D5	0.073878	SEP
YOR095C_285	12	285	D14	0.016033	SEP
YOR096W_285	12	285	D2	0.474153	SEP
YOR096W_285	12	285	D5	0.084809	SEP
YOR096W_285	12	285	D14	0.016209	SEP
YOR168W_285	12	285	D2	0.433590	SEP
YOR168W_285	12	285	D5	0.078000	SEP
YOR168W_285	12	285	D14	0.031678	SEP
YOR293W_285	12	285	D2	0.385190	SEP
YOR293W_285	12	285	D5	0.088643	SEP
YOR293W_285	12	285	D14	0.041365	SEP
YOR315W_285	12	285	D2	0.547627	SEP
YOR315W_285	12	285	D5	0.037883	SEP
YOR315W_285	12	285	D14	0.023307	SEP
YOR375C_285	12	285	D2	0.468923	SEP
YOR375C_285	12	285	D5	0.058775	SEP
YOR375C_285	12	285	D14	0.025797	SEP
YPL037C_285	12	285	D2	0.456089	SEP
YPL037C_285	12	285	D5	0.110487	SEP
YPL037C_285	12	285	D14	0.033909	SEP
YPL160W_285	12	285	D2	0.434300	SEP
YPL160W_285	12	285	D5	0.086628	SEP
YPL160W_285	12	285	D14	0.022232	SEP
YPL256C_285	12	285	D2	0.334638	SEP
YPL256C_285	12	285	D5	0.082157	SEP
YPL256C_285	12	285	D14	0.018616	SEP
YPL265W_285	12	285	D2	0.528844	SEP
YPL265W_285	12	285	D5	0.020251	SEP
YPL265W_285	12	285	D14	0.030084	SEP
YPL273W_285	12	285	D2	0.381555	SEP
YPL273W_285	12	285	D5	0.051662	SEP
YPL273W_285	12	285	D14	0.040322	SEP
YPR009W_285	12	285	D2	0.541199	SEP
YPR009W_285	12	285	D5	0.062049	SEP
YPR009W_285	12	285	D14	0.038108	SEP
YPR074C_285	12	285	D2	0.409882	SEP
YPR074C_285	12	285	D5	0.122373	SEP
YPR074C_285	12	285	D14	0.029365	SEP
YPR102C_285	12	285	D2	0.505472	SEP
YPR102C_285	12	285	D5	0.079668	SEP
YPR102C_285	12	285	D14	0.025129	SEP
YPR119W_285	12	285	D2	0.357968	SEP
