GeneID	Clid	Samples	TimePoint	Value	Type
SPCC584.11c_285	43	285	D5	0.107242	ODEP
SPCC584.11c_285	43	285	D14	0.073101	ODEP
SPCC613.10_285	43	285	D2	0.367003	ODEP
SPCC613.10_285	43	285	D5	0.178430	ODEP
SPCC613.10_285	43	285	D14	0.212085	ODEP
SPCC962.06c_285	43	285	D2	0.272181	ODEP
SPCC962.06c_285	43	285	D5	0.192758	ODEP
SPCC962.06c_285	43	285	D14	0.255175	ODEP
YBR230W-A_285	43	285	D2	0.243634	ODEP
YBR230W-A_285	43	285	D5	0.190265	ODEP
YBR230W-A_285	43	285	D14	0.234830	ODEP
YGL124C_285	43	285	D2	0.197385	ODEP
YGL124C_285	43	285	D5	0.201727	ODEP
YGL124C_285	43	285	D14	0.214617	ODEP
YGR224W_285	43	285	D2	0.155735	ODEP
YGR224W_285	43	285	D5	0.235211	ODEP
YGR224W_285	43	285	D14	0.188237	ODEP
YLR030W_285	43	285	D2	0.210432	ODEP
YLR030W_285	43	285	D5	0.171725	ODEP
YLR030W_285	43	285	D14	0.204431	ODEP
YLR227C_285	43	285	D2	0.167369	ODEP
YLR227C_285	43	285	D5	0.246551	ODEP
YLR227C_285	43	285	D14	0.191640	ODEP
YOR068C_285	43	285	D2	0.149008	ODEP
YOR068C_285	43	285	D5	0.211434	ODEP
YOR068C_285	43	285	D14	0.184632	ODEP
YOR278W_285	43	285	D2	0.243595	ODEP
YOR278W_285	43	285	D5	0.248923	ODEP
YOR278W_285	43	285	D14	0.182049	ODEP
YOR356W_285	43	285	D2	0.195132	ODEP
YOR356W_285	43	285	D5	0.170776	ODEP
YOR356W_285	43	285	D14	0.119265	ODEP
YPR006C_285	43	285	D2	0.229027	ODEP
YPR006C_285	43	285	D5	0.167030	ODEP
YPR006C_285	43	285	D14	0.285296	ODEP
SPAC3C7.04_285	43	285	D2	0.210927	ODEP
SPAC3C7.04_285	43	285	D5	0.129248	ODEP
SPAC3C7.04_285	43	285	D14	0.156232	ODEP
SPAC6G9.16c_285	43	285	D2	0.244171	ODEP
SPAC6G9.16c_285	43	285	D5	0.310173	ODEP
SPAC6G9.16c_285	43	285	D14	0.144660	ODEP
SPBC16E9.17c_285	43	285	D2	0.182630	ODEP
SPBC16E9.17c_285	43	285	D5	0.300117	ODEP
SPBC16E9.17c_285	43	285	D14	0.188319	ODEP
SPAC9E9.10c_285	43	285	D2	0.184923	ODEP
SPAC9E9.10c_285	43	285	D5	0.107292	ODEP
SPAC9E9.10c_285	43	285	D14	0.181202	ODEP
SPCC1281.08_285	43	285	D2	0.130689	ODEP
SPCC1281.08_285	43	285	D5	0.166181	ODEP
SPCC1281.08_285	43	285	D14	0.178635	ODEP
SPAC23C11.04c_285	43	285	D2	0.297142	ODEP
SPAC23C11.04c_285	43	285	D5	0.248563	ODEP
SPAC23C11.04c_285	43	285	D14	0.169082	ODEP
SPAC27F1.06c_285	43	285	D2	0.344099	ODEP
SPAC27F1.06c_285	43	285	D5	0.176529	ODEP
SPAC27F1.06c_285	43	285	D14	0.178294	ODEP
SPAP8A3.10_285	43	285	D2	0.189280	ODEP
SPAP8A3.10_285	43	285	D5	0.117953	ODEP
SPAP8A3.10_285	43	285	D14	0.229901	ODEP
SPCC1795.01c_285	43	285	D2	0.253757	ODEP
SPCC1795.01c_285	43	285	D5	0.107003	ODEP
SPCC1795.01c_285	43	285	D14	0.180536	ODEP
YBR242W_285	43	285	D2	0.238574	ODEP
YBR242W_285	43	285	D5	0.215832	ODEP
YBR242W_285	43	285	D14	0.242835	ODEP
SPAC607.02c_285	43	285	D2	0.173892	ODEP
SPAC607.02c_285	43	285	D5	0.140005	ODEP
SPAC607.02c_285	43	285	D14	0.196217	ODEP
SPBC1105.01_285	43	285	D2	0.326630	ODEP
SPBC1105.01_285	43	285	D5	0.123552	ODEP
SPBC1105.01_285	43	285	D14	0.168483	ODEP
SPCC18.17c_285	43	285	D2	0.172598	ODEP
SPCC18.17c_285	43	285	D5	0.229145	ODEP
SPCC18.17c_285	43	285	D14	0.173620	ODEP
SPCC1840.01c_285	43	285	D2	0.146428	ODEP
SPCC1840.01c_285	43	285	D5	0.111143	ODEP
SPCC1840.01c_285	43	285	D14	0.255784	ODEP
SPCC645.12c_285	43	285	D2	0.129953	ODEP
SPCC645.12c_285	43	285	D5	0.200290	ODEP
SPCC645.12c_285	43	285	D14	0.232815	ODEP
SPACUNK4.08_285	43	285	D2	0.212401	ODEP
SPACUNK4.08_285	43	285	D5	0.140934	ODEP
SPACUNK4.08_285	43	285	D14	0.181490	ODEP
YPL216W_285	43	285	D2	0.197231	ODEP
YPL216W_285	43	285	D5	0.215543	ODEP
YPL216W_285	43	285	D14	0.306649	ODEP
SPAC1420.01c_285	43	285	D2	0.100072	ODEP
SPAC1420.01c_285	43	285	D5	0.201335	ODEP
SPAC1420.01c_285	43	285	D14	0.194586	ODEP
YKL006C-A_285	43	285	D2	0.274993	ODEP
YKL006C-A_285	43	285	D5	0.227546	ODEP
YKL006C-A_285	43	285	D14	0.285390	ODEP
SPAC14C4.09_285	43	285	D2	0.191611	ODEP
SPAC14C4.09_285	43	285	D5	0.233936	ODEP
SPAC14C4.09_285	43	285	D14	0.323672	ODEP
SPAC7D4.06c_285	43	285	D2	0.163159	ODEP
SPAC7D4.06c_285	43	285	D5	0.128362	ODEP
SPAC7D4.06c_285	43	285	D14	0.275032	ODEP
SPBC685.04c_285	43	285	D2	0.184705	ODEP
SPBC685.04c_285	43	285	D5	0.159433	ODEP
SPBC685.04c_285	43	285	D14	0.218053	ODEP
YAL003W_285	43	285	D2	0.208380	ODEP
YAL003W_285	43	285	D5	0.193064	ODEP
YAL003W_285	43	285	D14	0.330917	ODEP
YBR109C_285	43	285	D2	0.253310	ODEP
YBR109C_285	43	285	D5	0.191235	ODEP
YBR109C_285	43	285	D14	0.327832	ODEP
YCR012W_285	43	285	D2	0.204345	ODEP
YCR012W_285	43	285	D5	0.173341	ODEP
YCR012W_285	43	285	D14	0.290362	ODEP
YDR050C_285	43	285	D2	0.217020	ODEP
YDR050C_285	43	285	D5	0.175601	ODEP
YDR050C_285	43	285	D14	0.290287	ODEP
YEL023C_285	43	285	D2	0.149825	ODEP
YEL023C_285	43	285	D5	0.181517	ODEP
YEL023C_285	43	285	D14	0.318235	ODEP
YFL038C_285	43	285	D2	0.224448	ODEP
YFL038C_285	43	285	D5	0.236084	ODEP
YFL038C_285	43	285	D14	0.319971	ODEP
YGR231C_285	43	285	D2	0.195492	ODEP
YGR231C_285	43	285	D5	0.169736	ODEP
YGR231C_285	43	285	D14	0.298093	ODEP
YJL014W_285	43	285	D2	0.211486	ODEP
YJL014W_285	43	285	D5	0.204896	ODEP
YJL014W_285	43	285	D14	0.264728	ODEP
YJL024C_285	43	285	D2	0.226149	ODEP
YJL024C_285	43	285	D5	0.245003	ODEP
YJL024C_285	43	285	D14	0.305245	ODEP
YKL152C_285	43	285	D2	0.190785	ODEP
YKL152C_285	43	285	D5	0.168239	ODEP
YKL152C_285	43	285	D14	0.302026	ODEP
YKL182W_285	43	285	D2	0.200361	ODEP
YKL182W_285	43	285	D5	0.169085	ODEP
YKL182W_285	43	285	D14	0.294797	ODEP
YLL043W_285	43	285	D2	0.204696	ODEP
YLL043W_285	43	285	D5	0.186035	ODEP
YLL043W_285	43	285	D14	0.329642	ODEP
YML066C_285	43	285	D2	0.192177	ODEP
YML066C_285	43	285	D5	0.253458	ODEP
YML066C_285	43	285	D14	0.257624	ODEP
YNL220W_285	43	285	D2	0.190162	ODEP
YNL220W_285	43	285	D5	0.124106	ODEP
YNL220W_285	43	285	D14	0.284394	ODEP
YOR045W_285	43	285	D2	0.213982	ODEP
YOR045W_285	43	285	D5	0.140371	ODEP
YOR045W_285	43	285	D14	0.267887	ODEP
YOR163W_285	43	285	D2	0.197724	ODEP
YOR163W_285	43	285	D5	0.195447	ODEP
YOR163W_285	43	285	D14	0.311849	ODEP
YPL121C_285	43	285	D2	0.160448	ODEP
YPL121C_285	43	285	D5	0.147158	ODEP
YPL121C_285	43	285	D14	0.244839	ODEP
YPL231W_285	43	285	D2	0.170756	ODEP
YPL231W_285	43	285	D5	0.180897	ODEP
YPL231W_285	43	285	D14	0.327612	ODEP
YPR028W_285	43	285	D2	0.235868	ODEP
YPR028W_285	43	285	D5	0.183701	ODEP
YPR028W_285	43	285	D14	0.341247	ODEP
YPR062W_285	43	285	D2	0.184784	ODEP
YPR062W_285	43	285	D5	0.187238	ODEP
YPR062W_285	43	285	D14	0.243952	ODEP
SPCC553.12c_285	43	285	D2	0.148309	ODEP
SPCC553.12c_285	43	285	D5	0.217944	ODEP
SPCC553.12c_285	43	285	D14	0.161104	ODEP
SPBC31F10.10c_285	43	285	D2	0.222255	ODEP
SPBC31F10.10c_285	43	285	D5	0.194793	ODEP
SPBC31F10.10c_285	43	285	D14	0.190679	ODEP
SPCC569.02c_285	43	285	D2	0.191733	ODEP
SPCC569.02c_285	43	285	D5	0.217888	ODEP
SPCC569.02c_285	43	285	D14	0.156391	ODEP
SPAC17G6.15c_285	43	285	D2	0.180941	ODEP
SPAC17G6.15c_285	43	285	D5	0.157872	ODEP
SPAC17G6.15c_285	43	285	D14	0.315474	ODEP
YBR052C_285	43	285	D2	0.199503	ODEP
YBR052C_285	43	285	D5	0.232098	ODEP
YBR052C_285	43	285	D14	0.320173	ODEP
YJL123C_285	43	285	D2	0.148904	ODEP
YJL123C_285	43	285	D5	0.198381	ODEP
YJL123C_285	43	285	D14	0.333855	ODEP
YOR033C_285	43	285	D2	0.166360	ODEP
YOR033C_285	43	285	D5	0.270831	ODEP
YOR033C_285	43	285	D14	0.304338	ODEP
YPL206C_285	43	285	D2	0.164462	ODEP
YPL206C_285	43	285	D5	0.250671	ODEP
YPL206C_285	43	285	D14	0.299928	ODEP
SPBC609.03_285	43	285	D2	0.177017	ODEP
SPBC609.03_285	43	285	D5	0.217158	ODEP
SPBC609.03_285	43	285	D14	0.189796	ODEP
SPAC328.06_285	43	285	D2	0.216576	ODEP
SPAC328.06_285	43	285	D5	0.157315	ODEP
SPAC328.06_285	43	285	D14	0.346230	ODEP
SPBPJ4664.03_285	43	285	D2	0.207517	ODEP
SPBPJ4664.03_285	43	285	D5	0.197369	ODEP
SPBPJ4664.03_285	43	285	D14	0.340460	ODEP
YGR168C_285	43	285	D2	0.221980	ODEP
YGR168C_285	43	285	D5	0.221315	ODEP
YGR168C_285	43	285	D14	0.349547	ODEP
SPAC20H4.10_285	43	285	D2	0.288521	ODEP
SPAC20H4.10_285	43	285	D5	0.182586	ODEP
SPAC20H4.10_285	43	285	D14	0.219404	ODEP
YCL024W_285	43	285	D2	0.191772	ODEP
YCL024W_285	43	285	D5	0.197412	ODEP
YCL024W_285	43	285	D14	0.249828	ODEP
YDL008W_285	43	285	D2	0.320381	ODEP
YDL008W_285	43	285	D5	0.246937	ODEP
YDL008W_285	43	285	D14	0.261394	ODEP
YDR002W_285	43	285	D2	0.323318	ODEP
YDR002W_285	43	285	D5	0.178532	ODEP
YDR002W_285	43	285	D14	0.283749	ODEP
YGR246C_285	43	285	D2	0.297771	ODEP
YGR246C_285	43	285	D5	0.258178	ODEP
YGR246C_285	43	285	D14	0.280652	ODEP
YHR210C_285	43	285	D2	0.265372	ODEP
YHR210C_285	43	285	D5	0.183650	ODEP
YHR210C_285	43	285	D14	0.287764	ODEP
YKL041W_285	43	285	D2	0.235968	ODEP
YKL041W_285	43	285	D5	0.240339	ODEP
YKL041W_285	43	285	D14	0.218054	ODEP
YNL312W_285	43	285	D2	0.241066	ODEP
YNL312W_285	43	285	D5	0.229114	ODEP
YNL312W_285	43	285	D14	0.248715	ODEP
YOR362C_285	43	285	D2	0.255236	ODEP
YOR362C_285	43	285	D5	0.283588	ODEP
YOR362C_285	43	285	D14	0.164589	ODEP
YPR181C_285	43	285	D2	0.264784	ODEP
YPR181C_285	43	285	D5	0.211011	ODEP
YPR181C_285	43	285	D14	0.328817	ODEP
SPAC12B10.05_BM45	43	BM45	D2	0.234291	ODEP
SPAC12B10.05_BM45	43	BM45	D5	0.205720	ODEP
SPAC12B10.05_BM45	43	BM45	D14	0.250750	ODEP
SPAC13A11.05_BM45	43	BM45	D2	0.294271	ODEP
SPAC13A11.05_BM45	43	BM45	D5	0.200586	ODEP
SPAC13A11.05_BM45	43	BM45	D14	0.367921	ODEP
SPAC14C4.15c_BM45	43	BM45	D2	0.214137	ODEP
SPAC14C4.15c_BM45	43	BM45	D5	0.176349	ODEP
SPAC14C4.15c_BM45	43	BM45	D14	0.350871	ODEP
SPAC1527.01_BM45	43	BM45	D2	0.185285	ODEP
SPAC1527.01_BM45	43	BM45	D5	0.178174	ODEP
SPAC1527.01_BM45	43	BM45	D14	0.184304	ODEP
SPAC15A10.05c_BM45	43	BM45	D2	0.195472	ODEP
SPAC15A10.05c_BM45	43	BM45	D5	0.129826	ODEP
SPAC15A10.05c_BM45	43	BM45	D14	0.370121	ODEP
SPAC1687.04_BM45	43	BM45	D2	0.266936	ODEP
SPAC1687.04_BM45	43	BM45	D5	0.312151	ODEP
SPAC1687.04_BM45	43	BM45	D14	0.408780	ODEP
SPAC16E8.14c_BM45	43	BM45	D2	0.285151	ODEP
SPAC16E8.14c_BM45	43	BM45	D5	0.251482	ODEP
SPAC16E8.14c_BM45	43	BM45	D14	0.440868	ODEP
SPAC16E8.15_BM45	43	BM45	D2	0.279446	ODEP
SPAC16E8.15_BM45	43	BM45	D5	0.225474	ODEP
SPAC16E8.15_BM45	43	BM45	D14	0.370069	ODEP
SPAC17A5.08_BM45	43	BM45	D2	0.182402	ODEP
SPAC17A5.08_BM45	43	BM45	D5	0.343751	ODEP
SPAC17A5.08_BM45	43	BM45	D14	0.344693	ODEP
SPAC17G6.03_BM45	43	BM45	D2	0.325770	ODEP
SPAC17G6.03_BM45	43	BM45	D5	0.275538	ODEP
SPAC17G6.03_BM45	43	BM45	D14	0.284868	ODEP
SPAC1834.01_BM45	43	BM45	D2	0.269358	ODEP
SPAC1834.01_BM45	43	BM45	D5	0.111314	ODEP
SPAC1834.01_BM45	43	BM45	D14	0.371587	ODEP
SPAC18B11.06_BM45	43	BM45	D2	0.283483	ODEP
SPAC18B11.06_BM45	43	BM45	D5	0.243256	ODEP
SPAC18B11.06_BM45	43	BM45	D14	0.397227	ODEP
SPAC1A6.07_BM45	43	BM45	D2	0.330137	ODEP
SPAC1A6.07_BM45	43	BM45	D5	0.255232	ODEP
SPAC1A6.07_BM45	43	BM45	D14	0.373607	ODEP
SPAC222.08c_BM45	43	BM45	D2	0.212303	ODEP
SPAC222.08c_BM45	43	BM45	D5	0.275226	ODEP
SPAC222.08c_BM45	43	BM45	D14	0.270566	ODEP
SPAC23C11.02c_BM45	43	BM45	D2	0.196166	ODEP
SPAC23C11.02c_BM45	43	BM45	D5	0.212093	ODEP
SPAC23C11.02c_BM45	43	BM45	D14	0.305595	ODEP
SPAC24H6.09_BM45	43	BM45	D2	0.218157	ODEP
SPAC24H6.09_BM45	43	BM45	D5	0.167424	ODEP
SPAC24H6.09_BM45	43	BM45	D14	0.423185	ODEP
SPAC25B8.07c_BM45	43	BM45	D2	0.211659	ODEP
SPAC25B8.07c_BM45	43	BM45	D5	0.238998	ODEP
SPAC25B8.07c_BM45	43	BM45	D14	0.283812	ODEP
SPAC26H5.13c_BM45	43	BM45	D2	0.228530	ODEP
SPAC26H5.13c_BM45	43	BM45	D5	0.296733	ODEP
SPAC26H5.13c_BM45	43	BM45	D14	0.390808	ODEP
SPAC2C4.17c_BM45	43	BM45	D2	0.259918	ODEP
SPAC2C4.17c_BM45	43	BM45	D5	0.273269	ODEP
SPAC2C4.17c_BM45	43	BM45	D14	0.363492	ODEP
SPAC2E1P3.01_BM45	43	BM45	D2	0.177863	ODEP
SPAC2E1P3.01_BM45	43	BM45	D5	0.261691	ODEP
SPAC2E1P3.01_BM45	43	BM45	D14	0.336756	ODEP
SPAC30C2.06c_BM45	43	BM45	D2	0.173252	ODEP
SPAC30C2.06c_BM45	43	BM45	D5	0.288360	ODEP
SPAC30C2.06c_BM45	43	BM45	D14	0.352599	ODEP
SPAC3H5.11_BM45	43	BM45	D2	0.270468	ODEP
SPAC3H5.11_BM45	43	BM45	D5	0.311503	ODEP
SPAC3H5.11_BM45	43	BM45	D14	0.321678	ODEP
SPAC4A8.11c_BM45	43	BM45	D2	0.258897	ODEP
SPAC4A8.11c_BM45	43	BM45	D5	0.083489	ODEP
SPAC4A8.11c_BM45	43	BM45	D14	0.339652	ODEP
SPAC4G9.14_BM45	43	BM45	D2	0.165994	ODEP
SPAC4G9.14_BM45	43	BM45	D5	0.313474	ODEP
SPAC4G9.14_BM45	43	BM45	D14	0.271268	ODEP
SPAC4H3.01_BM45	43	BM45	D2	0.331958	ODEP
SPAC4H3.01_BM45	43	BM45	D5	0.100679	ODEP
SPAC4H3.01_BM45	43	BM45	D14	0.382314	ODEP
SPAC589.08c_BM45	43	BM45	D2	0.343956	ODEP
SPAC589.08c_BM45	43	BM45	D5	0.115748	ODEP
SPAC589.08c_BM45	43	BM45	D14	0.262197	ODEP
SPAC869.01_BM45	43	BM45	D2	0.308087	ODEP
SPAC869.01_BM45	43	BM45	D5	0.292671	ODEP
SPAC869.01_BM45	43	BM45	D14	0.408539	ODEP
SPAC9G1.02_BM45	43	BM45	D2	0.184791	ODEP
SPAC9G1.02_BM45	43	BM45	D5	0.154042	ODEP
SPAC9G1.02_BM45	43	BM45	D14	0.293859	ODEP
SPAP8A3.12c_BM45	43	BM45	D2	0.246978	ODEP
SPAP8A3.12c_BM45	43	BM45	D5	0.230281	ODEP
SPAP8A3.12c_BM45	43	BM45	D14	0.304673	ODEP
SPBC119.15_BM45	43	BM45	D2	0.255547	ODEP
SPBC119.15_BM45	43	BM45	D5	0.377528	ODEP
SPBC119.15_BM45	43	BM45	D14	0.331838	ODEP
SPBC11C11.06c_BM45	43	BM45	D2	0.278691	ODEP
SPBC11C11.06c_BM45	43	BM45	D5	0.274483	ODEP
SPBC11C11.06c_BM45	43	BM45	D14	0.341320	ODEP
SPBC1348.11_BM45	43	BM45	D2	0.298308	ODEP
SPBC1348.11_BM45	43	BM45	D5	0.147362	ODEP
SPBC1348.11_BM45	43	BM45	D14	0.345333	ODEP
SPBC13G1.15c_BM45	43	BM45	D2	0.182621	ODEP
SPBC13G1.15c_BM45	43	BM45	D5	0.212209	ODEP
SPBC13G1.15c_BM45	43	BM45	D14	0.302941	ODEP
SPBC15D4.04_BM45	43	BM45	D2	0.375714	ODEP
SPBC15D4.04_BM45	43	BM45	D5	0.206115	ODEP
SPBC15D4.04_BM45	43	BM45	D14	0.250569	ODEP
SPBC15D4.05_BM45	43	BM45	D2	0.320148	ODEP
SPBC15D4.05_BM45	43	BM45	D5	0.266591	ODEP
SPBC15D4.05_BM45	43	BM45	D14	0.261289	ODEP
SPBC1604.15_BM45	43	BM45	D2	0.171571	ODEP
SPBC1604.15_BM45	43	BM45	D5	0.216468	ODEP
SPBC1604.15_BM45	43	BM45	D14	0.310743	ODEP
SPBC1A4.11c_BM45	43	BM45	D2	0.371804	ODEP
SPBC1A4.11c_BM45	43	BM45	D5	0.197830	ODEP
SPBC1A4.11c_BM45	43	BM45	D14	0.276965	ODEP
SPBC21B10.04c_BM45	43	BM45	D2	0.391840	ODEP
SPBC21B10.04c_BM45	43	BM45	D5	0.152926	ODEP
SPBC21B10.04c_BM45	43	BM45	D14	0.380251	ODEP
SPBC25D12.02c_BM45	43	BM45	D2	0.237031	ODEP
SPBC25D12.02c_BM45	43	BM45	D5	0.271244	ODEP
SPBC25D12.02c_BM45	43	BM45	D14	0.360446	ODEP
SPBC25H2.02_BM45	43	BM45	D2	0.325207	ODEP
SPBC25H2.02_BM45	43	BM45	D5	0.308697	ODEP
SPBC25H2.02_BM45	43	BM45	D14	0.344320	ODEP
SPBC29A10.01_BM45	43	BM45	D2	0.307879	ODEP
SPBC29A10.01_BM45	43	BM45	D5	0.259870	ODEP
SPBC29A10.01_BM45	43	BM45	D14	0.326415	ODEP
SPBC2A9.06c_BM45	43	BM45	D2	0.129137	ODEP
SPBC2A9.06c_BM45	43	BM45	D5	0.265311	ODEP
SPBC2A9.06c_BM45	43	BM45	D14	0.372421	ODEP
SPBC336.14c_BM45	43	BM45	D2	0.275372	ODEP
SPBC336.14c_BM45	43	BM45	D5	0.317063	ODEP
SPBC336.14c_BM45	43	BM45	D14	0.292358	ODEP
SPBC365.10_BM45	43	BM45	D2	0.300939	ODEP
SPBC365.10_BM45	43	BM45	D5	0.148236	ODEP
SPBC365.10_BM45	43	BM45	D14	0.306299	ODEP
SPBC3E7.09_BM45	43	BM45	D2	0.259160	ODEP
SPBC3E7.09_BM45	43	BM45	D5	0.214451	ODEP
SPBC3E7.09_BM45	43	BM45	D14	0.323819	ODEP
SPBC409.17c_BM45	43	BM45	D2	0.293139	ODEP
SPBC409.17c_BM45	43	BM45	D5	0.271832	ODEP
SPBC409.17c_BM45	43	BM45	D14	0.312982	ODEP
SPBC530.14c_BM45	43	BM45	D2	0.298053	ODEP
SPBC530.14c_BM45	43	BM45	D5	0.207030	ODEP
SPBC530.14c_BM45	43	BM45	D14	0.392032	ODEP
SPBC776.12c_BM45	43	BM45	D2	0.233063	ODEP
SPBC776.12c_BM45	43	BM45	D5	0.213902	ODEP
SPBC776.12c_BM45	43	BM45	D14	0.398724	ODEP
SPBC8E4.04_BM45	43	BM45	D2	0.230638	ODEP
SPBC8E4.04_BM45	43	BM45	D5	0.206931	ODEP
SPBC8E4.04_BM45	43	BM45	D14	0.268072	ODEP
SPBC947.05c_BM45	43	BM45	D2	0.305226	ODEP
SPBC947.05c_BM45	43	BM45	D5	0.314279	ODEP
SPBC947.05c_BM45	43	BM45	D14	0.384817	ODEP
SPBCPT2R1.08c_BM45	43	BM45	D2	0.346985	ODEP
SPBCPT2R1.08c_BM45	43	BM45	D5	0.205652	ODEP
SPBCPT2R1.08c_BM45	43	BM45	D14	0.276489	ODEP
SPBPB2B2.08_BM45	43	BM45	D2	0.201006	ODEP
SPBPB2B2.08_BM45	43	BM45	D5	0.140596	ODEP
SPBPB2B2.08_BM45	43	BM45	D14	0.381555	ODEP
SPCC1442.13c_BM45	43	BM45	D2	0.301211	ODEP
SPCC1442.13c_BM45	43	BM45	D5	0.284787	ODEP
SPCC1442.13c_BM45	43	BM45	D14	0.239093	ODEP
SPCC1672.08c_BM45	43	BM45	D2	0.195785	ODEP
SPCC1672.08c_BM45	43	BM45	D5	0.264926	ODEP
SPCC1672.08c_BM45	43	BM45	D14	0.346926	ODEP
SPCC4G3.14_BM45	43	BM45	D2	0.105701	ODEP
SPCC4G3.14_BM45	43	BM45	D5	0.222567	ODEP
SPCC4G3.14_BM45	43	BM45	D14	0.333466	ODEP
SPCC584.11c_BM45	43	BM45	D2	0.240722	ODEP
SPCC584.11c_BM45	43	BM45	D5	0.245475	ODEP
SPCC584.11c_BM45	43	BM45	D14	0.386726	ODEP
SPCC613.10_BM45	43	BM45	D2	0.201663	ODEP
SPCC613.10_BM45	43	BM45	D5	0.218497	ODEP
SPCC613.10_BM45	43	BM45	D14	0.211115	ODEP
SPCC962.06c_BM45	43	BM45	D2	0.183487	ODEP
SPCC962.06c_BM45	43	BM45	D5	0.224767	ODEP
SPCC962.06c_BM45	43	BM45	D14	0.245157	ODEP
YBR230W-A_BM45	43	BM45	D2	0.201403	ODEP
YBR230W-A_BM45	43	BM45	D5	0.218100	ODEP
YBR230W-A_BM45	43	BM45	D14	0.446636	ODEP
YGL124C_BM45	43	BM45	D2	0.158506	ODEP
YGL124C_BM45	43	BM45	D5	0.185276	ODEP
YGL124C_BM45	43	BM45	D14	0.320773	ODEP
YGR224W_BM45	43	BM45	D2	0.316170	ODEP
YGR224W_BM45	43	BM45	D5	0.160784	ODEP
YGR224W_BM45	43	BM45	D14	0.396585	ODEP
YLR030W_BM45	43	BM45	D2	0.179855	ODEP
YLR030W_BM45	43	BM45	D5	0.157423	ODEP
YLR030W_BM45	43	BM45	D14	0.325090	ODEP
YLR227C_BM45	43	BM45	D2	0.192411	ODEP
YLR227C_BM45	43	BM45	D5	0.284613	ODEP
YLR227C_BM45	43	BM45	D14	0.387131	ODEP
YOR068C_BM45	43	BM45	D2	0.112847	ODEP
YOR068C_BM45	43	BM45	D5	0.257020	ODEP
YOR068C_BM45	43	BM45	D14	0.456707	ODEP
YOR278W_BM45	43	BM45	D2	0.178524	ODEP
YOR278W_BM45	43	BM45	D5	0.220063	ODEP
YOR278W_BM45	43	BM45	D14	0.338973	ODEP
YOR356W_BM45	43	BM45	D2	0.152911	ODEP
YOR356W_BM45	43	BM45	D5	0.167387	ODEP
YOR356W_BM45	43	BM45	D14	0.442054	ODEP
YPR006C_BM45	43	BM45	D2	0.370142	ODEP
YPR006C_BM45	43	BM45	D5	0.238130	ODEP
YPR006C_BM45	43	BM45	D14	0.393960	ODEP
SPAC3C7.04_BM45	43	BM45	D2	0.260431	ODEP
SPAC3C7.04_BM45	43	BM45	D5	0.208064	ODEP
SPAC3C7.04_BM45	43	BM45	D14	0.503053	ODEP
SPAC6G9.16c_BM45	43	BM45	D2	0.309424	ODEP
SPAC6G9.16c_BM45	43	BM45	D5	0.237240	ODEP
SPAC6G9.16c_BM45	43	BM45	D14	0.395463	ODEP
SPBC16E9.17c_BM45	43	BM45	D2	0.218648	ODEP
SPBC16E9.17c_BM45	43	BM45	D5	0.145243	ODEP
SPBC16E9.17c_BM45	43	BM45	D14	0.474227	ODEP
SPAC9E9.10c_BM45	43	BM45	D2	0.107481	ODEP
SPAC9E9.10c_BM45	43	BM45	D5	0.276116	ODEP
SPAC9E9.10c_BM45	43	BM45	D14	0.497592	ODEP
SPCC1281.08_BM45	43	BM45	D2	0.251416	ODEP
SPCC1281.08_BM45	43	BM45	D5	0.293785	ODEP
SPCC1281.08_BM45	43	BM45	D14	0.431334	ODEP
SPAC23C11.04c_BM45	43	BM45	D2	0.283135	ODEP
SPAC23C11.04c_BM45	43	BM45	D5	0.197013	ODEP
SPAC23C11.04c_BM45	43	BM45	D14	0.480545	ODEP
SPAC27F1.06c_BM45	43	BM45	D2	0.232776	ODEP
SPAC27F1.06c_BM45	43	BM45	D5	0.167079	ODEP
SPAC27F1.06c_BM45	43	BM45	D14	0.454782	ODEP
SPAP8A3.10_BM45	43	BM45	D2	0.266453	ODEP
SPAP8A3.10_BM45	43	BM45	D5	0.153410	ODEP
SPAP8A3.10_BM45	43	BM45	D14	0.441159	ODEP
SPCC1795.01c_BM45	43	BM45	D2	0.292811	ODEP
SPCC1795.01c_BM45	43	BM45	D5	0.191272	ODEP
SPCC1795.01c_BM45	43	BM45	D14	0.445171	ODEP
YBR242W_BM45	43	BM45	D2	0.279403	ODEP
YBR242W_BM45	43	BM45	D5	0.226914	ODEP
YBR242W_BM45	43	BM45	D14	0.500403	ODEP
SPAC607.02c_BM45	43	BM45	D2	0.164742	ODEP
SPAC607.02c_BM45	43	BM45	D5	0.219266	ODEP
SPAC607.02c_BM45	43	BM45	D14	0.443585	ODEP
SPBC1105.01_BM45	43	BM45	D2	0.144460	ODEP
SPBC1105.01_BM45	43	BM45	D5	0.160523	ODEP
SPBC1105.01_BM45	43	BM45	D14	0.409539	ODEP
SPCC18.17c_BM45	43	BM45	D2	0.219697	ODEP
SPCC18.17c_BM45	43	BM45	D5	0.158727	ODEP
SPCC18.17c_BM45	43	BM45	D14	0.390568	ODEP
SPCC1840.01c_BM45	43	BM45	D2	0.220351	ODEP
SPCC1840.01c_BM45	43	BM45	D5	0.112872	ODEP
SPCC1840.01c_BM45	43	BM45	D14	0.484920	ODEP
SPCC645.12c_BM45	43	BM45	D2	0.150260	ODEP
